ID;Название;Регион;Город;Адрес;Индекс;Телефон;Мобильный телефон;Email;Сайт;Рубрика;Подрубрика;Время работы;Способы оплаты;whatsapp;viber;telegram;vkontakte;odnoklassniki;youtube;Факс;rutube;yandex zen;Кол-во оценок;Рейтинг;Кол-во отзывов;Широта;Долгота
102046693557;Авилон, Hongqi;Москва и Московская область;Москва;Волгоградский просп., 41, стр. 2, Москва;109316;+7 (495) 165-01-46;;info@avilon-vw.ru, info@hongqi-avilon.ru;https://hongqi-avilon.ru/?utm_medium=map&utm_source=map_yandex;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы;ежедневно, 09:00–21:40;;79153306263;;https://t.me/AVILON_AG_bot;https://vk.com/hongqi_avilon?ysclid=mic9lp5whw896275069;;https://www.youtube.com/@AGAVILON;;;;438;5.0;255;55.714867;37.715725
102070685545;Док-турбо;Москва и Московская область;Москва;2-я Магистральная ул., 10, стр. 2, Москва;;;+7 (977) 252-33-55;doc-turbo@bk.ru;http://doc-turbo.ru/;Автомобили / Автосервис, услуги;Ремонт турбин;пн-пт 10:00–19:00;наличными, наложенным платежом;79772523355;https://viber.click/79772523355;https://t.me/79772523355;;https://ok.ru/sergey.turbina2014;;;;;43;4.9;26;55.764118;37.53173
102112776578;Ракета;Москва и Московская область;Москва;Халтуринская ул., 7А, корп. 2, Москва;107392;;+7 (903) 518-43-18;info@constructor.ru, info@evakuatorraketa.ru;https://evakuatorraketa.ru/;Автомобили / Автосервис, услуги, Транспорт и перевозки / Экспедирование и перевозка грузов;Автоэвакуаторы, Перевозка авто;ежедневно, круглосуточно;банковским переводом, наличными, оплата картой;79032564030;;;;;;;;;0;0.0;0;55.799057;37.726978
1085180156;Рида Моторс;Москва и Московская область;Москва;Молодогвардейская ул., 57, Москва;;+7 (495) 021-27-92, +7 (495) 106-05-46;;info@rida-motor.ru;http://rida-motor.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт, Покраска автомобилей;ежедневно, 09:00–20:00;предоплата, постоплата, наличными, оплата картой, банковским переводом, рассрочка, безналичная, QR-код;74951060544;;;;;;;;;505;4.4;238;55.733639;37.403539
102185720255;Quality Detailing;Москва и Московская область;Москва;Лобненская ул., 17, Москва;127644;+7 (499) 288-16-71, +7 (499) 495-15-47;;info@q-detailing.ru, service@q-detailing.ru;https://q-detailing.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Детейлинг, Тюнинг;ежедневно, 08:00–22:00;;;;;https://vk.com/q_detailing;;https://www.youtube.com/channel/UCE2sA4-hQLVasnsaV4RBruw;;;;202;5.0;174;55.891848;37.523949
102186939638;DDCar Авто;Москва и Московская область;Москва;;107023;+7 (495) 845-22-48;;remont@ddcar.ru;https://ddcar.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автокондиционеры, Автосервисы, Шиномонтажи;ежедневно, 09:00–21:00;скидки на услуги льготным категориям, дисконтная система скидок, предоплата, наличными, оплата картой, электронными деньгами, банковским переводом, sms-платеж, наложенным платежом, безналичная, онлайн, QR-код, СБП, оплата кредитной картой;;;;https://vk.com/ddcarmsk;;;;;;36;4.6;31;55.784671;37.713996
1085316484;Сигал-авто;Москва и Московская область;Москва;Рассветная аллея, 5А, Москва;;;+7 (925) 744-75-43, +7 (926) 624-29-14;bills@beget.com, manager@beget.com, support@beget.com;http://sigal-avto.clients.site/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 09:00–20:00;дисконтная система скидок, постоплата, QR-код, оплата кредитной картой, СБП, наличными, банковским переводом, скидки на услуги льготным категориям, безналичная;79266242914;;;;;;;;;172;4.9;96;55.741555;37.805976
102394804760;Дефендер Авто;Москва и Московская область;Москва;Москва, поселение Московский, квартал № 70, 20;;+7 (499) 444-55-30;+7 (977) 330-11-77;info@stl-auto.ru;https://stl-auto.ru/;Автомобили / Автосервис, услуги, Услуги / Прочее;Автосервисы, Нанесение покрытий;ежедневно, 09:00–18:00;дисконтная система скидок, предоплата, постоплата, наличными, оплата картой, банковским переводом, безналичная, онлайн;;;;;;;;;;12;4.4;5;55.625405;37.437044
102482474296;Авто50;Москва и Московская область;Москва;;;+7 (495) 722-87-17;+7 (969) 720-37-30;podbor@auto-50.ru;http://auto-50.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автоподбор, Автосервисы;ежедневно, 09:00–20:00;предоплата, наличными, оплата картой, электронными деньгами, банковским переводом, СБП;79162622200;https://viber.click/79858016660;https://t.me/auto50ru;;;;;;;6;4.4;6;55.504975;37.594558
102560969291;Фаркоп.ру;Москва и Московская область;Москва;Ташкентская ул., 28, стр. 8, Москва;109472;+7 (499) 290-09-45;;info@farkop.ru, u003einfo@farkop.ru;https://msk.farkop.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары, Производство и поставки / Машиностроение;Автоаксессуары, Автомобильные прицепы, Тюнинг;ежедневно, 09:00–21:00;постоплата, наличными, оплата картой, банковским переводом, наложенным платежом, безналичная, онлайн, QR-код, оплата кредитной картой, бесконтактная оплата;79811779326;;https://t.me/farkop_rubot;https://vk.com/farkopru;;https://www.youtube.com/channel/UCvIC3w49aEkOLBH4gG4iCbw;;;;2454;5.0;1631;55.698644;37.804836
102570571690;Dwg Service;Москва и Московская область;Москва;Загородное ш., 1, корп. 2, стр. 12, Москва;117152;+7 (499) 678-46-13;+7 (903) 267-51-11, +7 (926) 574-29-34;info@dwg-service.ru;https://dwg-service.tilda.ws/;Автомобили / Автосервис, услуги;Автосервисы;пн-пт 09:00–19:00;наличными;79265742934;https://viber.click/79265742934;https://t.me/+79265742934;;;;;;;104;5.0;61;55.69821;37.613958
102594067602;Профика;Москва и Московская область;Москва;ул. Зорге, 19, Москва;125252;+7 (495) 120-62-22;+7 (901) 340-28-08;info@profika.ru;https://profika.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт, Шиномонтажи;ежедневно, 09:00–21:00;;79013402808, 79773142570;https://viber.click/79013402808;https://t.me/79013402808;https://vk.com/profika_auto, https://vk.com/public196424171;;;;;;272;4.6;135;55.787105;37.507662
102599725491;Center;Москва и Московская область;Москва;ул. Сокольнический Вал, 1К, стр. 3, Москва;107113;;+7 (977) 135-89-88;info@reno-center.ru, renocenter2010@yandex.ru;http://www.reno-center.ru/;Автомобили / Автосервис, услуги;Автосервисы;пн-пт 10:00–20:00;наличными, оплата картой;79771358988;;;;;;;;;42;4.7;23;55.795115;37.653378
1085328857;Кулибин-клуб;Москва и Московская область;Москва;ул. Горбунова, 2, стр. 11, Москва;121596;+7 (495) 979-26-79;+7 (901) 519-26-79, +7 (926) 604-69-69;kulibin-club@inbox.ru;http://kulibin-club.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автокондиционеры, Автосервисы;пн-сб 10:00–20:00;оплата картой, наличными, оплата кредитной картой, банковским переводом;79266046969;;;;;;;;;255;5.0;105;55.724643;37.389832
1086050343;Просто Сервис;Москва и Московская область;Москва;Ясеневая ул., вл14с5, Москва;115583;+7 (499) 444-60-86;+7 (985) 871-89-98;info@prostoservic.ru;http://prostoservic.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт;ежедневно, 09:00–21:00;наличными, банковским переводом;79858718998;;;;;;;;;371;4.6;229;55.597844;37.734005
